Jake tried to hard,,,
k likes and they ould release the porno its on k so here is it,,,
Its over k,,,
No here is the porn video,,,
hat did he do,,,
likes Jake u kno hat that means,,,
Pause it at,,,
Aight e k likes do it jake,,,
Dude,,,
Bj Penn tf,,,
k likes hahahahahahahahahahaaahaahahahahahhahahahahahaahahahahahahahahahahahahahahahahahahahahahahah,,,
K likes no,,,
ell u dun goofed no havent ya,,,
here is the porno then,,,
Uhhh,,,
Er did it K Likes,,,
TZ,,,
k bro,,,
First shot as him as jumping and the Lamborghini as to the left of him in the first person point of vie it as a drone,,,
his jump as photoshopped,,,
Julia as there and the breaked up did you hear her say iam your x girlfriend,,,
So ere is the porno,,,
Just realized it had k likes,,,
Hit k jake,,,
it hit  k,,,
I anted the lambo to hit him ngl,,,
Its past k likes g,,,
k jake,,,
it has k likes,,,
It has  like you kno hat time it is,,,
Drop it k likes,,,
Its k likes Jake Keep ur ord,,,
dude literally jumped off the ladder,,,
Reales the poo thered  thousand l ikes,,,
likes,,,
kso here is the motherfuckin pooooorn,,,
Its at  likes man,,,
k,,,
hes at  k,,,
bruh its k likes like cmon jake e ant the film,,,
hares the porno hahaha,,,
Hes got k likes lol,,,
heres the porno,,,
k likes,,,
Bamn k likes no release a porn,,,
likes,,,
You kno you didnt jump the lambo,,,
julia come back to loveliveserve,,,
ere is the porno,,,
Jake ere already at  k likes bud,,,
Yo its over a k likes,,,
YESSSS it finally got k likes,,,
he damn chubby,,,
k likes  hat about the Porn,,,
kur sex tape,,,
You jumped behind it,,,
likesJake,,,
k jake,,,
Yo its at,,,
Jake has actually met his match,,,
Ay k cmon jake a bet as a bet,,,
JakeLanaLana Paul,,,
Ayy k likes DROP THAT BIH,,,
k likes lets get it,,,
here the good stuff,,,
heres the porno,,,
he dint jump over the lambo,,,
k,,,
no shit the bike quit on u there as ater in the kabu,,,
Come on,,,
It hit k,,,
heres pornn,,,
He just didnt jump over it tho did he,,,
You hit  k likes MAKE IT,,,
Liks,,,
k,,,
the porn,,,
Oooh shit someone is gunna release a prorno,,,
He didnt jump over the car the car ent past him then he jumped,,,
Hey its done release the porno dood,,,
He didnt even jump over the car,,,
Dont take her back if you ant if she ont cry for you,,,
Its over k,,,
Already k,,,
Bro jake paul has alot of exs,,,
Is that even Lana rhoades,,,
Youre the coolest,,,
Ay its got over k likes here the porno,,,
yo jake thats k,,,
Is hes girlfirend a pstsf,,,
Soo this has k likes,,,
k likes teehee hahaha,,,
asnt this dude married or something,,,
You got  k likes porn vid lol,,,
likes,,,
k likes Im aiting on that release,,,
Yoo they gotta release their porno it reached k,,,
k likes Jake,,,
K likes boyyys,,,
heres the porno,,,
here is the porn video,,,
It hit  thousand likes,,,
It has k likes,,,
k bro heres the porno,,,
Bro here is the madafung porn,,,
Its  k likes,,,
It is at k likes,,,
k letsss gooooooo,,,
e did it,,,
it hit k likes,,,
U got k likes remember hat u said youd do,,,
gets k,,,
This video has k likes,,,
Do more,,,
Jake didnt  jump  over  the lambo he jumped on the side,,,
exactly k likes,,,
You got k release the p,,,
k,,,
so hens it released,,,
heres da porno look at da likes,,,
k likes so he got a jake paul porn I guess,,,
Milton as hilarious I cannot stop laughing,,,
k LETS GOO,,,
k SEX TAPE,,,
hyd he change the thunbnail,,,
hos here hen it hit k likes,,,
Me,,,
Crxyzed me,,,
me aiting for the porno,,,
Stf fortnite kid,,,
Hey jake look at the likes,,,
so theres k likes,,,
They got k likes,,,
theres k likes,,,
Just kidding nah,,,
k,,,
Shit has k here it,,,
It is at k e need the porn,,,
Jake copies KSI in this vidffs,,,
k,,,
k likes no here is it lol,,,
Thats,,,
K Likes,,,
you at k man,,,
ere that porno at,,,
I mean e still aiting cause u kno k e already hit it,,,
Jake it ent  likes here is the Borneo,,,
Lest go dont lie do it,,,
,,,
k,,,
Theres k likes,,,
i as the k like so,,,
Like this shit up,,,
hy is he just putting pornstars in his thumbnails and titles is he really that desperate,,,
boys look at the likes,,,
heres that porno at jake,,,
Jk,,,
k left,,,
k ima kms,,,
Cringe,,,
Almost k,,,
k,,,
k likes,,,
k to go,,,
k likes k to go,,,
You almost have  remember hat you have to do,,,
years,,,
Jake Paul Joel for the same thing that you guys on the iPhone,,,
Happy  years anniversary,,,
My guy laughed his joke  times,,,
gibby,,,
You are scared,,,
,,,
Look at ur dislikes,,,
hat dislikes,,,
Jake Pauls yes men cre ere scared too,,,
dude had to explain the short clip for an entire vid,,,
this clon,,,
ere good ere good so stfu,,,
Look at the dislikes,,,
This really really really really really really really really really really really didnt age ell lol,,,
The dude edits the thumbnail adding a bubble of him saying ur a pussy hen the dude as silent and shook af,,,
Hi,,,
The anser is hes figuratively a bigger person thenyou,,,
I am the th thousand dislike,,,
k dislikes damn,,,
Crybaby,,,
Someho I find myself back here laughing at ho childish this kid is like you said lets scrap right no yet you stepped back in fear I kno this as a hile ago but it still gives me a good laugh,,,
Look at the amount of dislikes on this video just shos ho big of a prick Jake really is,,,
I just stumbled upon this video and if anyone here actually paid attention to Jake you ould kno he as just acting goofy its actually  iq He carries himself ay different noadays though,,,
ell hes a fighter no,,,
bro you got famous off cringe orthy vines,,,
Ohhh,,,
As he should have,,,
Its crazy ho he beat Gib then Nate then Ben Askren and no hes gonna fight tyron oodley,,,
Jake stfu ur hair looks like fries,,,
Stop the,,,
hats the name of the fucking songs,,,
Jake No brothers are like us,,,
Clon,,,
hen ill jake stop to use clickbait and thumbnail,,,
Little baby,,,
ell khabib is the best and the strongest of mma,,,
Jake you just Childish,,,
I feel sorry for the ones ho have atched this complete video,,,
Damn atched him for the first time in years and I get click baited,,,
jake its coming for you,,,
Next Conor McGregor plzzz,,,
The dislikes,,,
Jake onders hy no one likes him huh,,,
Is that Ben Askren eating yogurt in the add,,,
hen the camera pans back to Jake he can relax no,,,
U ere scared Shutup,,,
Jake Pauls click bate folded,,,
Big clon,,,
Bro here trying to fight him,,,
most sense he has ever spoken in this video,,,
Hey,,,
jake is just bad and trash,,,
Gold fight KSI,,,
Clickbait I hearrr,,,
Imagine calling him names to then try use his name is your title for clout,,,
Ur as gay as ur brother,,,
hy did jake look so nervous after ksi said that,,,
KSI is ay better than you and your brother,,,
CLICKBAIT CLICKBAIT JAKE PUTS TITLE AS KSI TRIED TO FOGHT ME BACK STAGE THE HOLE VIDEO AS JUST HIM EXPLAINING HO HE ASNT NERVOUS,,,
hat a clon jake paul is,,,
If you ever feel useless just remember that this guy has freinds,,,
Fk de haters,,,
Is it just me or do you think that Jake Pool needs to gro up,,,
You got famous on vine by pure luck ksi orked for his fan base unlike you ho used their brother for clout,,,
Jake blos in ksis face,,,
I love ksi He is gonna beat you up,,,
jakefrom the bottom of my heart ur a neek hahaha,,,
Im apart of the dislike gang join Me here,,,
Hahahah you cant clearly seeee the fearrrr in jakes eyes hen KSI alked past himmm,,,
ell i clicked this cuz i just ant to see ksi hoop his ass tho XD,,,
Just shush ksi is ay better then u,,,
Your scared,,,
Ah so this is ho you get vies Clickbait Cool,,,
KSI,,,
just letting you kno i skipped through the hole video bcus your just irrelevant i just anted to see the actual part of him talking to you,,,
You ill never beat ksi,,,
Hes a fuk hater pattern up jake Paul before u get smoked by  u kno ho am on about,,,
JJ Destroys Jake,,,
But I mean KSI has some tiddies thats just sad,,,
Imagine click baiting ith KSI and still only getting m vies in a year Jake you are ashed up,,,
ksi ould knock jake instanle,,,
Lmao I flipen love hen Jake trash talks,,,
umur thumbnail says otherise looks like u provoked ksi,,,
Broo you R the pussy,,,
Shut yo a up even Deji gave you  black eyes and a nosebleed,,,
Tbh Im pretty sure Jake as scared of that  foot tall bodyguard cuz nobody is scared of a fatneek indmill fighter ho cant even sing properly,,,
A a poor little kid jake pauler hating,,,
Its just so cringe,,,
So you anted ksi to thro st because you ble smoke in his face You also made a hole video about ho you asnt shook,,,
Hey this man got some scroos missing,,,
Bruh this kid is ashed up,,,
Jake shut up e kno you beat gib up but you say gib fights people ho cant fight u havent had a fight ith a single person ho can box like get a grip ya mess,,,
Youre such a clon boxing isnt for you,,,
,,,
Ohh yeah he tried to fight u ohh your just scared,,,
Jakeyour bitch made I litterally ble smoke in your face,,,
Jake your fucking scared just admit it,,,
orlds biggest clickbait,,,
here the fuck is Gib no,,,
bro legit his hole like energy changed hes alays speaking in uppercase and he sa ksi and spoke loer than loer case and after he alked aay he took a deep breathe like bruh you ere scared asf my guy,,,
Go fiht many Pacquiao,,,
imagine being almost a m video affling about a  second clip,,,
Even in the thumbnail u edited u look shook,,,
Bruh hen tf did u call him a pussy,,,
Jake fucking box McGregor and then fight him MMA,,,
AND HE THINKS HE CAN BEAT KSI HEN HE IS THAT SCARED AND NERVOUS OF HIM LMAO,,,
Bruh,,,
e all kno that ksi is better,,,
Your such a tosser lad,,,
KSi VS jake,,,
I love,,,
Jake is so dumb,,,
jake thats called bodyshame oh you didnt kno didnt think you ouldve,,,
Ksi ill beat u hard,,,
The guys as so nervous and no he thinks hes hard,,,
Just came here to dislike this video,,,
Looked a bit nervous Jake,,,
Jake as literally shitting his pants hen ksi alked past him,,,
If it shoed his trousers after that Ill ould see bron dripping,,,
IMAO,,,
Bro I ere a scared pussy,,,
Bro your cant in against KSI or anyone and you ant to fight everyone like tf is rong ith you,,,
talk about Florida trash,,,
Ahahah you shat your self hen you sa him gez,,,
Broo most off your vids have more dislikes than likes,,,
LMAO THE THUMBNAIL,,,
Ho much times did Jake say dik,,,
Calls ksi a bitch but you thro ater like one,,,
mate ho you sayin hes old  years apart  my older brothers ancient no,,,
Conor McGregor,,,
U looked better ith a beard,,,
Still hilarious  to atch ho nervous he gets hen ksi alks past him,,,
Youre the one hose scared,,,
He shat himself,,,
Shut up ksi i beat you,,,
kis is a bick,,,
No u,,,
Jake is scared to fight KSIOlajideBT,,,
Hahahahahahahahahahahahahahahah hat kind of fackin thumbnail is it,,,
Matthe,,,
Repent Jesus Christ is coming soon,,,
If he really anted to fight he ould have fought him lol,,,
I come on your videos just to dislike,,,
Same,,,
hen your channel has more ksi fans then your on fans,,,
years e havent seen u and ksi fight yet,,,
All these haters talking mess but they scared to fight jake,,,
OOOOOOOOOOOOOO,,,
aeuo you really saying old jokes,,,
Fans,,,
Jake in the thumbnailUr a pussy,,,
jakeksi goes round spreading lies to make himself look coolBAHAHAHAHAH babe you alked in if all fancy pancy clothes earing sunglasses,,,
Talkin sht,,,
Cringe,,,
hat Jake is supposed to say  Ksi ur a puss,,,
year later,,,
Thumbnail ur a psy                                        Reality no no ere fine,,,
You cried,,,
I have no idea hy you ant to go up against KSI because you kno if thats alright if you can make your bigger brother than he can definitely reck you,,,
Your alking aay straight after KSI goes near you,,,
Jake cant fight he looks like a chef tryna make food but its to hot lol,,,
Ksi hoop ure ass,,,
First of all ho tha fuck did he try to fight you,,,
man really struggled to come up ith a clap back,,,
bro ksi is alking past him like a fucking boss,,,
Lol u cant even get more than million vies tf r u talking about,,,
Fight one of your random  youtuber vieers,,,
hy is he fighting people ho kno nothing abt boxing,,,
hos here after Jake slept Nate,,,
Sta arxudua mas,,,
Bro no one ants to see you fight Soulja boy,,,
Actually stfu,,,
Lets face it ksi gonna beat jakes asss,,,
Jake be real u kno youll get fked up,,,
If these as real jake ouldnt be alive no,,,
Soulja Boy,,,
ho else has already seen the video in the thumbnail and is ready to see ho he explains being a pussy,,,
Ksi please sign this contract and put him to sleep and shut him up,,,
Jake nah here good your good,,,
ksi ould hoop you,,,
,,,
,,,
So desperate to be thuggish  money cant buy everything,,,
KEEP ACTING JAKE,,,
You remember x,,,
You are looking like transgender   you cant beat the level o ksi  you are barbie girl,,,
jake is obvs scared of the nightmare himself lmaoooooooooooo,,,
Honestly Jake your delusional First you beat Nate then you disrespect him and no you tryna fight ksi And Connor man Ksi ill beat the living crap outta u,,,
You ill never get the poer of funniness  like ksi bt ksi ould beat the soul out of you,,,
You must be like,,,
soultrain lol i as no im,,,
Anyone here after jake fought Gib on his on fight and after he fought nate robinson on the under cared of tyson and jones jr,,,
Biggest clon,,,
jake is the best youtube boxer,,,
Jake title  Ksi tried to fight me back stage,,,
shat himself,,,
Your ganna beat ksi,,,
hy ya alays lying,,,
Nope,,,
I am from the uk but I like you,,,
Evan if ksi  sore jake  jake ood still say ksi tried to fight,,,
Jake Paul vs Danny Duncan,,,
You mad dude,,,
Come to Afghanistan i ill see ho you ill survive,,,
Bit of a clickbait,,,
Nice fight,,,
Stfu,,,
I look bad but you look like rptn cheese,,,
Fuck jai paul,,,
jai,,,
Anyone ould have,,,
Dude I thought it as an snl act,,,
Jake as so scared,,,
Sadap gaylord jack paul,,,
Lol u ere scared,,,
U,,,
Lol this guy acted so scared he looked like he shat himself hen jj talked to him he had nothing to say the little pussy,,,
No one cares about team  its going nohere,,,
lmao Jake Paul scared,,,
You need to fight KSI in,,,
jake looked hella nervous,,,
I like ho there title ses ur a pasty hen in reality he didnt say shot,,,
At hat point did he try mate piss off mate he ould destroy u,,,
he acts like hes so cool,,,
I kno a tailor thats so fucking cringe,,,
I thought you said that you ould clapped him hen you see him in person huh ho do you have a fandom,,,
I CaN bEncH pRESs  LBS,,,
The ay Jake nodded to himself like he had that line rehearsed in his head,,,
Jake u here nervous omg,,,
Omg Jake stfu u here nervous just admit it,,,
YO JAKE EATPP,,,
Nooo ayyy Jake is benching  I mean I could be rong but Id love to see the proof,,,
Of course jj anted to fight you backstage HE STILL ANTS TO FIGHT YOU,,,
KSI is giving time for you to get ready for that punch You Hoever Expect Him To Take his Anger On You hen he could just embarrass you in front of millions for that insult you did to him,,,
James ould get smacked by all these he called out Jeff has been to prison multiple times been in multiple street fights I think jakes getting smacked,,,
Hahahh hen he sa KSI the face he made,,,
U ble smoke in his face then ran aay okey dokey u big eirdo,,,
Team Paul,,,
Ksi smashes you bro,,,
Jake I as ready to scrap,,,
Hes said hat are your guys on over atch Ksi playing fifa but doesnt jake sing Ohio fried chicken and every day bro,,,
He ould hit you once and youd break like glass,,,
Logans and ksi time,,,
That thumbnail tho lmfaoo so cap,,,
In the thumbnail looks like u started it  u even said people are getting boring like bro it looks like u ant to start drama for fame lets be honest YOU are the pussy over here,,,
He cut off the clip at the start just before jake says ere good ere good,,,
Jake is so scared of JJ and it shos,,,
Jake s,,,
Hayden,,,
Sorry,,,
Talk to KSI punk,,,
hy is this shoing in my recommended page in November,,,
dude jake is trash in person damn,,,
Here you have an example of a guy dumber than my litlle toe Jake the degenerate,,,
Ksi is a in and u a L,,,
He tried he did idiot,,,
Ne title idea KSI alked pass me,,,
Ho as that a fight,,,
Its the obsession ith ksi for me,,,
Lmfao he said e good e good,,,
I like ho Jake try to act hard in front of KSI but e all kno he as scared af,,,
Trash can,,,
that slick blos smoke at JJs face and got into his brothers lil butt,,,
I hope ksi beats u till ur subs go don to zero hich ont take long cuz u just have  year old in ur dms,,,
Gohan saiyain to,,,
no,,,
I just atched CRINGE in Ultra HD,,,
Balance the LikeDislike boys Lets make Thanos happy,,,
Jake stfu,,,
I just ant to punch make,,,
Your garbage,,,
So cringe,,,
The fact the he didnt call him a psy,,,
In hindsight ho the fuck did gib get to fight Jake Paul,,,
jake is American goku,,,
tf no,,,
Jake your the orst youtuber in the history the only thing you do sho off your house and your chains your brother got dropped by ksi so say less,,,
ho are e describing Im pretty sure thats ur entire Career,,,
U kinda looked nervous idk hy or maybe u erent in  the zone or u didnt sitch on  that  killer mode mentality,,,
I ish kid ould fight jake and Ksi ould knock his ass out,,,
Looking good jake,,,
fact KSI ill go flying out the ring vs Jake,,,
love that maverick effect May he rest in peace RIP and Kong too RIP,,,
E,,,
Jake Paul as already scared of jjs body guard XD,,,
Bro fight the best one,,,
Faze sensie ould deff knock him out no cap,,,
KSI is gona destroy Jakes ass,,,
the only reason im atching this is to see more clips of logans press conference,,,
nah he is just polite afand his parents raised him right,,,
He as actually scared of Randolph did you see the eyes Randy gave jake,,,
lusuu kudhii,,,
This got is most likely homophobic,,,
hy do you alays say curse ords,,,
Ksi ill beat you,,,
Hahahaha Jake is sooo manipulative bitch,,,
boobs getting saggier,,,
U kno hen Jake only has a young fan group hen he cusses he takes them out,,,
Jake is so fucking chilish and its sad,,,
Ksi Breaths,,,
And jake as so nervous,,,
he didnt try to fight you he just alked passed u,,,
You stopped yourself hen you hopped in the ring and stopped your self,,,
Ksi,,,
Ksi the pp,,,
Jake as scared by ksi cos if he asnt he ouldnt kept quiet he ould have said something,,,
Jake ima call him a pussy,,,
Jake gon go to sleep,,,
Lets be real he does look transgender in that outfit,,,
Love ho this hole comment section is for KSI,,,
Isnt it funny ho Jake Paul did the exact opposite of hat his thumbnail said,,,
Touch Jake you ill be hurt and crying,,,
,,,
tomahakfilms  thanks cuz youre right if he touches Jake hes going to get killed,,,
It  and Im still aiting for the KSI vs Jake Paul fight,,,
Your dumb He just ent past you,,,
I accidentally clicked the subscribe button I became half my size,,,
All of you all get in the ring together,,,
JakeKSI got famous off fifa,,,
,,,
Jake you made cringe vines,,,
I love ho he alks in all sagged out to prove something and hen he sees jj his brain just shuts don like a indos xp computer,,,
I love ho he aits til hes behind a camera to say hy ould I be nervous lets fight rn lol,,,
ym,,,
restling is diffrent to boxing,,,
Notice the dislikes anyone lol,,,
likes and   dislikes,,,
Jakes thumbnail too ksiyou a pussy,,,
TZ,,,
Ksialks pass Jake,,,
He has no uk fans,,,
man you ould have died if he did punch you dont be a dick,,,
Jake big gay thats on beerus,,,
Leaching of your brother is even orse,,,
Just face it jake your gonna get tated,,,
he knocked out alex asabi in sparing  jake he knocked don a guy half his eight,,,
is it me or does KSI look like a badass alking,,,
Are u a jake paul fan,,,
Stop,,,
no offense jake but ksi ould be the shi out of you,,,
You should fight Jeff,,,
No one likes you jake fight ksi,,,
hos here hen ksi fucked up jake,,,
u alked aay,,,
ahhahahha my man pissed himself  KSI rlly scared you kid,,,
For everyone ho deslike the vid you parents ill have bad  yearaa,,,
PLS MAKE MORE MEMES,,,
Ksi,,,
KSU,,,
KSU,,,
KSU,,,
Dont listen to the haters man,,,
Bro he as shittting himself,,,
Jake you probably ont see this but if you and KSI got into a fight KSI ould kill you and you ould shit  yourself in front the press,,,
Jake has officially gone insane,,,
he is kinda spitting facts tho,,,
Itz Solarr im being serious barley anybody in america knos ho gib is,,,
Jake as fs sipping sum before the press conference,,,
its funny in the thumbnail he made it look like he as hard but got nervous,,,
Ooo Im HaRd BeCaUsE IM sPoKInG A CiGArEtTe,,,
Jake as so shook,,,
lol i like ho he put youre a pussy in the thumbnail but jake as too pussy to say it to his face,,,
you should fight bryce hall,,,
Jake hy ould I be nervous,,,
Jake ble smoke in his face then ran,,,
Dont be nervous,,,
soldier boy please,,,
I agreed,,,
HilariousJake got punked,,,
ell this didnt age ell,,,
F,,,
I think u should fight Soulja boy or the one that Ksi keep talking bout,,,
So hould i and im,,,
I joined boxing and someday I ill fight you,,,
Mate u have been divorced tice stfu about uk they ill stab u,,,
Jake sounds like a Karen hereyour crying because he said dont be nervousnice misleading title you fragile fruit,,,
ho do you think is gonna in ksi or jake paul i think jake,,,
Nombre y nunca just taking you to the right no and theres nothing of the YouTube video YouTube ok,,,
Shut up,,,
I have  vbucks jake paul more like hit and fall,,,
And then ksi ins,,,
Imagine having k likes and k dislikes,,,
You ill beat the hl out of KSI,,,
you seriously censored Hell you must be fresh out the omb by mistake,,,
id love to fight dude knock em out then blo up famous but he aint gonna box anyone ith experience,,,
You ere hundred percent scared,,,
The most hated person on the internet,,,
The most hated person on the internet,,,
Dear stranger ho reads this Youre totally incredible and unique Keep being you stay happy and have a great day,,,
No  no I dont think I ill,,,
I like u and all but tf are u going to do to ksi,,,
His thumbnail ur a pussy,,,
Lmao he acts tough hen hes alone U could see he as shitting himself the hole time,,,
KSI is gonna smash Jake,,,
Ksi dont get nervous Jake,,,
Thats true,,,
Ya and the fuckin thumbnail asell to hat he actually said,,,
Thats true,,,
nobody nobody,,,
Bruh my man started ith a song here he only said buy my merch so tf,,,
Lokey Jake is a troublemaker,,,
KSU,,,
Pussycats,,,
Pussio,,,
Hahahahahahhahahhaha jake things he is hard hahahhahahhahahhahahaha,,,
Your scared of ksi,,,
Jake do your thang and hoop some ass fuck all these hater fight your fight bro A real fighter demolishes any fighter put in front of him Youve trained and put that shit in line Dont talk about it be about it,,,
rong version kid Theres a Kids version that u should be on,,,
pipe don lol,,,
It is funny cause he has just fought gib,,,
KSI,,,
Clickbait,,,
good for him,,,
Connor,,,
This Vid did shit man,,,
Love ho he added ur a pussy in his thumbnail,,,
Jake paul in thumbnail to KSI ur a py Jake IRL says absolutely nothing hahah,,,
ho ant ksi to in,,,
you didnt say shit,,,
hen jake ins yall be saying he on by a bad call or something if ksi ast scared hy didnt he stop and talk to him,,,
Cringe prick,,,
No you got rejected,,,
He as so scared,,,
Im orried for the state of kids ho liked,,,
Jeff,,,
anyone kno the name of song,,,
Noo Im American Im from LA,,,
I loveeee u jakeee,,,
Am I the only one that really ants to punch the hell out of Jake cus he thinks he tough and think clout gives home everything,,,
hos here after Jake knocked the fk outta Gib,,,
hos here after Jake beat the crap out of Gib,,,
No he didnt jake ill smack his teeth,,,
hos here still in lockdon and lives in the UK and literally hates that Jake say he loves his UK fans but literally hates them,,,
Just like the fight KSI on that,,,
play it slo mo gib punched himself in the face,,,
I need a shutout,,,
KSI Is ithin a  mile radius of Jake Paul,,,
Poor guy ants vies,,,
Lol Jake Paul is a sorry excuse for a vlogger the man is like oh guys you all mean so much to me and I love you all but he doesnt the vies and likes are hat he cares about,,,
He didnt beat Jake Pauls ass because he ran aay right hen he ble the smoke in his face,,,
Jake has billion on his pantshes never had that net orth,,,
Its funny ho jakes talking about ho he thinks ksi is gay hen hes the one ho looks gay,,,
ITS CALLED FRIENDSHIP JAKE,,,
Jake I ant to fight this dude and he is shit at boxing,,,
jake didnt you atch his videos back then do act like you didnt e sa this video,,,
The ay jake put speech bubbles in the thumbnail hich says ur a pussy hen reality he said nothing,,,
Fight ksi,,,
Josh bruncker,,,
Im from the UK but  for the Paul bros,,,
Jake Paul you ere nevous,,,
Is it just me or at the start of this did jake crip alk,,,
Fight Adam Saleh,,,
First of all this kid ants to fight people ith  experience like Soulja boy,,,
He didnt try to fight you he humbled you,,,
TheOfficialBoiGamer,,,
It is called clickbait,,,
You dumb,,,
GuessithiZi ur mum,,,
KSI  Dont be nervous,,,
Everything Jake says just backfires to him,,,
Jake Paul is the boy version of jojo sia,,,
On the thumbnail Jake called KSI a pussy but then in reality he just told his trainer that his suit as too tight aha,,,
Shut up im  and i ill slap u dizzy,,,
Is this hat e came for People call Morgz clickbait king,,,
But I mean Jake AS nervous you ere literally like nah nah nah nah nah nah nah nah ere cool ere cool ere cooooool,,,
Lol im in the UK and I didnt kno ho the fuck gib as either,,,
Look at jakes thumbnail he didnt say that this is a click bait,,,
This is so funny atching it after the hole thing,,,
hos here after ksi on from jake,,,
KSI dont be nervous jake,,,
Youre just salty ksi is gonna beat you up,,,
youre friends ith Jeff,,,
Im a Ksi fan but I feel like Jake ould in Ksi just sings and Ksi said gib as hard to beat and Jake dropped him so idk man,,,
hy do you sear if you trust in god like if I am correct,,,
I have alays been on the side of Jake Paul,,,
I am from UK and I have never heard of KSI or gib,,,
Never heard gib tho but ksi is big in uk,,,
This guys fears ksi and thats hy he is talking alot of dump sheets he is a better fighter than u lmaoo,,,
So true,,,
Jake is honestly a joke,,,
Lets make this the most disliked video,,,
I never disliked video but for this trash jake I ill,,,
e atch a guy play Fifa hile u film ur dad kissing  year old girls so yes Id choose atching fifa any day,,,
If you have I fight on Nov th  I think I ill have a after school thing  but I ill see it on my phone,,,
Ryan higa,,,
He is no irrelevant,,,
Every time a see jake Pauls videos  I cringe so hard my nuts shrivel up and leave my body,,,
Jake paul is scared of ksi,,,
If jake still ttain right no and ask ksi for the fight jake got thr in and avenge everyones heart,,,
Ksi is fucking scared still,,,
First video of jakes beard,,,
Youre a nonce,,,
Jake you a boss,,,
Idiot this guy is evil,,,
So Jake thought that JJ as a bitch because he as nice,,,
Jake acts like a year  kid that is scared of the year  ksi,,,
JJ dont be nervous,,,
Jake your the best,,,
Jake shit his pants jake is going to lose the fight,,,
I am from the uk but I like jake Paul ay more than gin and ksi and Degi,,,
,,,
Come on people you have to see that Jake is a joke Sho this to KSI,,,
I do think jake is the best YouTube boxer,,,
I hope this fight happens ether this year or next year,,,
Bro ksi is a god,,,
Its funny ho I as  and still thought Jake as dumb and yet Im considered eird for hating him,,,
hy does every American YouTuber do a British accent so posh,,,
Imaging laughing at your on joke at the start about gib lmao,,,
You  should  consider  subscribeing  to gageluskey,,,
Jake shat his pants,,,
m he has a girlfriend,,,
Soulja boy pls u ill brutally kill him man pls,,,
Kis,,,
u looked nervous af,,,
hen he puffed smoke In jjs face he immediately dipped,,,
Massive clickbait,,,
Jake laughs at his on jokes o,,,
hy ould I be nervous he says he shos the clipyea yea no ere good e good he says nervously,,,
Jake said nothing to jj in person but then rites that he said ur a pussy on his thumbnail,,,
Pause gonna laugh,,,
Ne No he didnt,,,
ksi shat himself hen JJ ent dont he nervous,,,
I mean it ould have been illegal if he hit you but ok,,,
V,,,
yall all anna talk shit to jake but ouldnt ever get into the ring ith him,,,
KSI is coming for you,,,
Haha no you cant fight because youre arrested,,,
your cancer mate,,,
Jake as shook lmao,,,
hen Jake sa ksi in the hallay he shat himself,,,
i feel stupid for giving jake paul a vie,,,
Same I just came here to shit on the  fans that Jake has in the comments,,,
Osu ould hoop your ass stfu,,,
Gotta Love the click bait,,,
His jokes are getting boring as you repeat yo same jokes in the video Bye KSI ill bust yo ass in the ring   to u,,,
Ksi,,,
You ere so scared of jj,,,
Bruh he said dont be nervous and you ere like nah ere cool,,,
Nice homophobic and transphobic comments you got there Jake Very mature,,,
He got a point hen he said ho is gib,,,
Just anted to say since the start of  you have really picked up your shit and have been making great content youre for real genuinely just like a good guy,,,
Did You just see ho he shakes his head in fear,,,
If ksis foot body guard punch him jake ould of been gone Lmao he said he anted to spice it up lol bt its a joke,,,
Fight ksi and gib,,,
Ksi ill knock him out,,,
me,,,
hos here after the real engagement of Jake Paul,,,
I like jerika better,,,
hen you have engagement i am so happy for you Jake Paul I am your best friend I alays be there for you I ill take care of you as best friend do you should invite me to and I am your best friend,,,
Bt thats my song,,,
Nathan,,,
JakeI ant the earth,,,
He said lo gang,,,
Happy  years anniversary,,,
You get  likes you give them  robux bucks,,,
Do you have to do this,,,
I said if you get a ring pop death thats candy lore help this boy,,,
Sorry,,,
I as just playing,,,
He got her a ring pop are they actually engaged or as this a joke,,,
e can do that,,,
hats the song at roughly  mins,,,
Tana as  and she cant drink,,,
Jake really thought Tana as the onethen they broke up,,,
I cant believe that your phone number got linked,,,
Lets go Jake Paul and Tana Congrats on the engagement Jake and Tana,,,
hat,,,
Jesus Christ is our lord and savior,,,
The plot is she married you for the money and fam,,,
orst night for the people of that club,,,
hat song,,,
Cool,,,
Tana I like Erica better sorry to say,,,
Love this couple,,,
hats the song called at,,,
TlYA,,,
GOOD JOB i am a big fan,,,
rip aur ears,,,
,,,
,,,
,,,
Jake as your birthday day you like the Birthday Paul Joel,,,
Am I the only one missing Jerika,,,
I miss jerika,,,
i live in veges,,,
Im a big fan of you,,,
Bring more tydis,,,
,,,
Oh there are so kite together,,,
Jake paul your so nice,,,
Ladies,,,
Tanas Tiktok rlly do be making me atch jake Paul,,,
literally Jake,,,
hat is the party bus song help,,,
A happy birthday to you Tana and congratulations to you guys,,,
ford,,,
Congratulations,,,
tana is the ONLY reason i kno your a youtuber,,,
Jake I ill make you happy chat press the for tanna to turn into tanna Paul,,,
f yes,,,
isnt vegus here you proposed to eriker also ith a ring pop anyay love you bro good luck,,,
Laugh out loud Jake said lo gang,,,
Jake that as the most freakin cutest proposal Im so glad that Tanya  said yes it made my day ur my fav,,,
hos here from tanas tik tok,,,
